Date,Close/Last,Volume,Open,High,Low
6/1/2016,$98.52 ,7232282,$98.67 ,$98.99 ,$97.73 
5/31/2016,$99.22 ,10365090,$99.85 ,$99.89 ,$98.57 
5/27/2016,$100.29 ,4585833,$99.81 ,$100.53 ,$99.81 
5/26/2016,$99.81 ,3851124,$99.89 ,$100.49 ,$99.57 
5/25/2016,$99.86 ,5667263,$99.92 ,$100.80 ,$99.81 
5/24/2016,$99.51 ,5246942,$99.45 ,$100.04 ,$99.38 
5/23/2016,$99.18 ,5573087,$99.60 ,$100.33 ,$99.12 
5/20/2016,$99.78 ,7290204,$99.00 ,$99.93 ,$98.77 
5/19/2016,$98.41 ,7062599,$98.58 ,$98.61 ,$97.51 
5/18/2016,$99.00 ,9316166,$99.59 ,$99.77 ,$98.36 
5/17/2016,$99.94 ,8685204,$100.79 ,$101.29 ,$99.55 
5/16/2016,$100.36 ,9107677,$100.41 ,$100.67 ,$99.37 
5/13/2016,$100.52 ,9554003,$101.71 ,$102.04 ,$100.36 
5/12/2016,$101.71 ,11229490,$102.50 ,$102.85 ,$101.13 
5/11/2016,$102.29 ,27032840,$101.46 ,$102.50 ,$100.62 
5/10/2016,$106.60 ,14713520,$105.53 ,$106.75 ,$105.45 
5/9/2016,$105.34 ,8100104,$106.01 ,$106.68 ,$104.97 
5/6/2016,$105.54 ,7391012,$104.51 ,$105.74 ,$104.39 
5/5/2016,$104.93 ,6454809,$103.98 ,$105.13 ,$103.45 
5/4/2016,$103.67 ,6439468,$103.31 ,$104.48 ,$103.20 
5/3/2016,$103.78 ,6241276,$103.88 ,$103.99 ,$103.19 
5/2/2016,$104.36 ,5285426,$103.30 ,$104.57 ,$102.80 
4/29/2016,$103.26 ,6983207,$103.95 ,$104.21 ,$102.40 
4/28/2016,$104.03 ,5656892,$104.54 ,$105.49 ,$103.80 
4/27/2016,$105.28 ,5994209,$105.19 ,$105.60 ,$104.76 
4/26/2016,$104.89 ,6445686,$104.58 ,$105.57 ,$104.18 
4/25/2016,$104.57 ,6115969,$103.50 ,$104.62 ,$103.35 
4/22/2016,$103.77 ,5706795,$103.06 ,$103.99 ,$102.93 
4/21/2016,$102.91 ,6813442,$103.36 ,$104.12 ,$102.65 
4/20/2016,$103.27 ,7692571,$103.02 ,$103.48 ,$101.96 
4/19/2016,$102.64 ,10615320,$102.00 ,$103.64 ,$101.93 
4/18/2016,$101.48 ,10654450,$99.60 ,$101.95 ,$99.50 
4/15/2016,$98.59 ,6130833,$98.50 ,$98.89 ,$98.18 
4/14/2016,$98.63 ,6650520,$99.79 ,$99.87 ,$98.26 
4/13/2016,$99.48 ,7954403,$98.03 ,$99.81 ,$97.96 
4/12/2016,$97.35 ,6266026,$96.28 ,$97.53 ,$96.07 
4/11/2016,$96.27 ,5901375,$96.93 ,$97.64 ,$96.20 
4/8/2016,$96.42 ,6972502,$96.63 ,$96.84 ,$95.80 
4/7/2016,$96.16 ,7523356,$97.11 ,$97.42 ,$95.92 
4/6/2016,$97.48 ,6936177,$96.96 ,$97.63 ,$96.83 
4/5/2016,$97.00 ,10817730,$96.85 ,$97.61 ,$96.15 
4/4/2016,$98.68 ,5260365,$99.30 ,$99.44 ,$98.58 
4/1/2016,$99.07 ,5876400,$98.80 ,$99.34 ,$98.58 
3/31/2016,$99.31 ,7038395,$99.01 ,$100.37 ,$99.01 
3/30/2016,$98.91 ,5649875,$98.90 ,$99.09 ,$98.35 
3/29/2016,$98.16 ,5154081,$98.00 ,$98.37 ,$97.36 
3/28/2016,$98.09 ,5308923,$97.50 ,$98.46 ,$97.45 
3/24/2016,$97.22 ,5565181,$96.55 ,$97.49 ,$96.30 
3/23/2016,$96.83 ,5497834,$97.72 ,$97.85 ,$96.75 
3/22/2016,$97.58 ,6457887,$97.59 ,$98.32 ,$97.44 
3/21/2016,$98.46 ,7063396,$98.92 ,$99.12 ,$97.70 
3/18/2016,$99.20 ,10188550,$99.98 ,$100.15 ,$98.96 
3/17/2016,$99.60 ,6373290,$98.28 ,$99.91 ,$98.28 
3/16/2016,$98.44 ,6076945,$98.16 ,$99.08 ,$97.47 
3/15/2016,$98.24 ,5916439,$98.02 ,$98.33 ,$97.39 
3/14/2016,$98.81 ,6163093,$97.94 ,$99.22 ,$97.84 
3/11/2016,$97.94 ,5604999,$97.57 ,$98.35 ,$97.54 
3/10/2016,$97.04 ,5439983,$97.94 ,$98.42 ,$95.87 
3/9/2016,$97.66 ,7010240,$98.00 ,$98.24 ,$96.81 
3/8/2016,$97.82 ,6221413,$98.93 ,$98.98 ,$97.60 
3/7/2016,$99.39 ,7201797,$98.57 ,$99.71 ,$98.48 
3/4/2016,$98.48 ,6732834,$99.00 ,$99.21 ,$97.90 
3/3/2016,$98.82 ,8556260,$97.79 ,$98.84 ,$96.89 
3/2/2016,$97.00 ,6491773,$97.67 ,$97.83 ,$96.41 
3/1/2016,$97.65 ,7133364,$95.90 ,$97.66 ,$95.53 
2/29/2016,$95.52 ,7776891,$95.31 ,$96.29 ,$95.23 
2/26/2016,$95.31 ,5275590,$95.71 ,$96.22 ,$95.28 
2/25/2016,$95.65 ,4550367,$95.92 ,$95.95 ,$94.35 
2/24/2016,$95.43 ,6940697,$94.65 ,$95.75 ,$93.23 
2/23/2016,$95.38 ,6239892,$96.50 ,$96.82 ,$95.15 
2/22/2016,$96.37 ,6979498,$96.23 ,$97.00 ,$95.86 
2/19/2016,$95.01 ,6818860,$95.23 ,$95.72 ,$94.56 
2/18/2016,$95.17 ,8764547,$96.34 ,$96.45 ,$94.45 
2/17/2016,$95.50 ,12593680,$93.67 ,$96.44 ,$93.56 
2/16/2016,$92.91 ,9038902,$92.47 ,$93.31 ,$91.79 
2/12/2016,$91.15 ,10772560,$91.52 ,$91.59 ,$89.61 
2/11/2016,$90.31 ,17493990,$87.00 ,$91.06 ,$86.96 
2/10/2016,$88.85 ,32617100,$88.00 ,$90.03 ,$86.25 
2/9/2016,$92.32 ,18742920,$90.15 ,$93.20 ,$89.04 
2/8/2016,$92.12 ,13746230,$92.56 ,$92.96 ,$89.51 
2/5/2016,$93.90 ,8891842,$95.32 ,$95.39 ,$93.47 
2/4/2016,$95.43 ,8343620,$94.87 ,$96.73 ,$94.60 
2/3/2016,$95.14 ,10875050,$94.10 ,$95.41 ,$92.42 
2/2/2016,$93.12 ,7235450,$94.00 ,$94.17 ,$92.87 
2/1/2016,$95.15 ,7007912,$95.08 ,$95.71 ,$94.70 
1/29/2016,$95.82 ,8182285,$94.21 ,$95.82 ,$93.63 
1/28/2016,$93.53 ,7294482,$95.20 ,$95.20 ,$92.37 
1/27/2016,$94.32 ,6320920,$96.31 ,$96.63 ,$93.87 
1/26/2016,$96.27 ,6906508,$95.49 ,$96.43 ,$95.09 
1/25/2016,$95.29 ,7794934,$96.42 ,$96.68 ,$95.12 
1/22/2016,$96.90 ,12279920,$95.95 ,$97.42 ,$95.55 
1/21/2016,$94.02 ,12061340,$92.87 ,$94.86 ,$92.30 
1/20/2016,$92.54 ,16903200,$92.18 ,$93.64 ,$90.42 
1/19/2016,$93.97 ,13220190,$95.00 ,$95.07 ,$93.03 
1/15/2016,$93.90 ,22261220,$95.62 ,$96.88 ,$93.46 
1/14/2016,$99.11 ,11127550,$98.65 ,$99.91 ,$97.19 
1/13/2016,$98.48 ,11556260,$101.88 ,$101.88 ,$98.12 
1/12/2016,$101.46 ,8857823,$100.97 ,$101.85 ,$100.34 
1/11/2016,$99.92 ,9574878,$100.21 ,$100.45 ,$98.55 
1/8/2016,$99.25 ,10686830,$100.63 ,$100.92 ,$99.00 
1/7/2016,$99.50 ,14565460,$98.96 ,$101.35 ,$98.52 
1/6/2016,$100.36 ,13921950,$99.38 ,$101.46 ,$99.36 
1/5/2016,$100.90 ,16180700,$102.67 ,$102.67 ,$99.89 
1/4/2016,$102.98 ,12516990,$103.12 ,$103.43 ,$101.73 
12/31/2015,$105.08 ,6668760,$106.14 ,$106.31 ,$105.06 
12/30/2015,$106.34 ,4915513,$106.89 ,$107.21 ,$106.25 
12/29/2015,$107.08 ,8604290,$107.88 ,$108.04 ,$106.45 
12/28/2015,$107.25 ,9086775,$106.50 ,$108.20 ,$106.33 
12/24/2015,$105.86 ,4356193,$105.20 ,$106.64 ,$105.06 
12/23/2015,$105.56 ,12351990,$107.21 ,$107.24 ,$104.30 
12/22/2015,$106.74 ,8622150,$106.99 ,$107.20 ,$105.83 
12/21/2015,$106.59 ,22831000,$108.80 ,$110.10 ,$105.33 
12/18/2015,$107.72 ,28249500,$112.01 ,$112.44 ,$107.35 
12/17/2015,$112.01 ,9350513,$114.13 ,$114.48 ,$111.98 
12/16/2015,$113.79 ,12293000,$114.69 ,$114.75 ,$111.80 
12/15/2015,$112.16 ,13315840,$112.05 ,$113.35 ,$111.58 
12/14/2015,$109.35 ,9668472,$108.68 ,$109.87 ,$108.28 
12/11/2015,$108.04 ,12331830,$109.91 ,$109.95 ,$107.62 
12/10/2015,$110.76 ,7021986,$111.15 ,$111.58 ,$110.17 
12/9/2015,$111.47 ,9043387,$112.39 ,$113.06 ,$110.58 
12/8/2015,$112.48 ,7473382,$113.35 ,$113.45 ,$112.40 
12/7/2015,$113.83 ,6730833,$114.56 ,$114.56 ,$112.65 
12/4/2015,$114.24 ,8769236,$112.74 ,$114.31 ,$112.53 
12/3/2015,$111.89 ,10434570,$114.17 ,$114.65 ,$111.44 
12/2/2015,$114.00 ,7785854,$115.39 ,$115.47 ,$113.83 
12/1/2015,$115.39 ,8894602,$114.15 ,$115.46 ,$113.66 
11/30/2015,$113.47 ,16450460,$115.56 ,$115.58 ,$113.31 
11/27/2015,$115.13 ,14912040,$116.00 ,$116.50 ,$113.70 
11/25/2015,$118.67 ,4750787,$118.29 ,$119.34 ,$118.15 
11/24/2015,$117.95 ,9148179,$117.90 ,$118.57 ,$117.28 
11/23/2015,$119.42 ,6984589,$120.30 ,$120.65 ,$119.00 
11/20/2015,$120.07 ,10823450,$119.11 ,$120.25 ,$118.90 
11/19/2015,$118.71 ,6100256,$118.15 ,$119.16 ,$117.64 
11/18/2015,$118.14 ,6569392,$116.22 ,$118.28 ,$116.05 
11/17/2015,$116.13 ,6431293,$116.11 ,$117.55 ,$115.51 
11/16/2015,$115.92 ,5754686,$113.47 ,$116.08 ,$113.34 
11/13/2015,$114.84 ,8066166,$115.92 ,$116.42 ,$114.38 
11/12/2015,$116.21 ,7217917,$115.60 ,$116.99 ,$115.00 
11/11/2015,$116.52 ,6364273,$117.55 ,$117.58 ,$116.43 
11/10/2015,$117.42 ,8239330,$116.17 ,$117.51 ,$115.51 
11/9/2015,$116.42 ,9304123,$115.90 ,$116.73 ,$115.18 
11/6/2015,$115.67 ,16796780,$114.60 ,$116.75 ,$114.57 
11/5/2015,$113.00 ,14649450,$113.26 ,$113.93 ,$111.60 
11/4/2015,$113.25 ,20725170,$116.64 ,$116.83 ,$110.81 
11/3/2015,$115.54 ,7111439,$114.97 ,$116.40 ,$114.54 
11/2/2015,$115.04 ,6940765,$114.49 ,$115.31 ,$114.01 
10/30/2015,$113.74 ,8491954,$115.00 ,$115.24 ,$113.67 
10/29/2015,$115.04 ,6116026,$114.34 ,$115.40 ,$114.20 
10/28/2015,$114.34 ,6447275,$113.97 ,$114.46 ,$112.86 
10/27/2015,$113.77 ,5856852,$113.29 ,$114.27 ,$113.25 
10/26/2015,$113.52 ,5729171,$113.07 ,$113.58 ,$112.12 
10/23/2015,$113.09 ,7923749,$114.21 ,$114.21 ,$111.85 
10/22/2015,$113.25 ,9938416,$110.67 ,$113.35 ,$110.39 
10/21/2015,$110.09 ,8777123,$110.67 ,$111.56 ,$110.01 
10/20/2015,$109.84 ,9663414,$109.55 ,$110.53 ,$109.41 
10/19/2015,$109.47 ,7995938,$108.25 ,$109.97 ,$107.94 
10/16/2015,$108.24 ,5750642,$108.27 ,$108.50 ,$107.46 
10/15/2015,$107.89 ,6713145,$106.50 ,$108.00 ,$106.26 
10/14/2015,$105.73 ,5563541,$106.50 ,$106.85 ,$105.23 
10/13/2015,$106.59 ,8318287,$105.74 ,$107.39 ,$105.31 
10/12/2015,$106.35 ,5175293,$105.91 ,$106.70 ,$105.62 
10/9/2015,$105.56 ,7341170,$105.09 ,$106.05 ,$104.67 
10/8/2015,$104.61 ,7490836,$103.20 ,$104.89 ,$102.70 
10/7/2015,$103.39 ,6997676,$104.49 ,$104.59 ,$102.66 
10/6/2015,$103.77 ,5651074,$104.19 ,$104.51 ,$103.21 
10/5/2015,$103.85 ,7134831,$103.70 ,$104.20 ,$102.61 
10/2/2015,$103.00 ,9101720,$101.21 ,$103.01 ,$99.88 
10/1/2015,$102.67 ,7499266,$102.97 ,$103.47 ,$101.08 
9/30/2015,$102.20 ,9183569,$100.78 ,$102.43 ,$100.50 
9/29/2015,$99.42 ,9457840,$98.51 ,$100.06 ,$97.77 
9/28/2015,$98.49 ,8226507,$99.90 ,$100.39 ,$98.30 
9/25/2015,$100.30 ,7174061,$101.51 ,$101.80 ,$99.58 
9/24/2015,$100.62 ,10700490,$101.00 ,$101.33 ,$99.24 
9/23/2015,$101.57 ,5815120,$102.44 ,$102.63 ,$101.38 
9/22/2015,$102.49 ,8325366,$102.18 ,$102.75 ,$101.48 
9/21/2015,$103.41 ,7136925,$103.68 ,$103.83 ,$102.46 
9/18/2015,$102.84 ,13505040,$103.20 ,$104.21 ,$102.39 
9/17/2015,$104.20 ,7711854,$104.20 ,$105.95 ,$103.75 
9/16/2015,$103.96 ,6507954,$103.32 ,$104.07 ,$102.75 
9/15/2015,$103.43 ,9163900,$103.25 ,$103.80 ,$101.83 
9/14/2015,$103.82 ,6956215,$104.65 ,$104.90 ,$102.99 
9/11/2015,$104.48 ,9528047,$102.35 ,$104.50 ,$102.20 
9/10/2015,$102.60 ,9010373,$101.85 ,$103.22 ,$101.33 
9/9/2015,$101.91 ,9524016,$104.75 ,$104.95 ,$101.68 
9/8/2015,$104.01 ,8553953,$102.95 ,$104.15 ,$102.52 
9/4/2015,$100.97 ,9201816,$100.96 ,$101.82 ,$100.36 
9/3/2015,$101.99 ,8937025,$102.20 ,$103.03 ,$101.46 
9/2/2015,$101.89 ,12131100,$100.92 ,$101.94 ,$99.55 
9/1/2015,$99.51 ,14188520,$99.31 ,$101.34 ,$99.16 
8/31/2015,$101.88 ,8510126,$102.30 ,$102.46 ,$100.91 
8/28/2015,$102.48 ,10996440,$102.19 ,$103.34 ,$101.81 
8/27/2015,$102.17 ,17448530,$101.35 ,$102.62 ,$99.78 
8/26/2015,$99.23 ,13727110,$98.69 ,$99.49 ,$96.26 
8/25/2015,$95.89 ,19017220,$99.73 ,$100.09 ,$95.72 
8/24/2015,$95.36 ,30130200,$93.38 ,$100.00 ,$90.00 
8/21/2015,$98.84 ,30861960,$97.50 ,$100.63 ,$96.61 
8/20/2015,$100.02 ,34602620,$104.34 ,$105.00 ,$99.76 
8/19/2015,$106.45 ,9481356,$106.58 ,$107.75 ,$105.77 
8/18/2015,$106.94 ,12015220,$108.04 ,$108.25 ,$106.80 
8/17/2015,$109.05 ,7937078,$107.30 ,$109.28 ,$106.84 
8/14/2015,$107.16 ,7103506,$107.61 ,$107.67 ,$106.52 
8/13/2015,$107.52 ,9747138,$107.21 ,$108.51 ,$106.75 
8/12/2015,$106.99 ,17015980,$107.00 ,$107.44 ,$105.51 
8/11/2015,$108.00 ,13568590,$110.34 ,$110.49 ,$107.95 
8/10/2015,$111.00 ,11550370,$110.00 ,$111.00 ,$109.74 
8/7/2015,$109.35 ,15789590,$108.75 ,$109.56 ,$107.66 
8/6/2015,$108.55 ,57125400,$110.40 ,$110.40 ,$104.24 
8/5/2015,$110.53 ,60960010,$110.83 ,$113.95 ,$109.50 
8/4/2015,$121.69 ,11444910,$121.50 ,$122.08 ,$120.61 
8/3/2015,$121.12 ,8402412,$120.88 ,$121.73 ,$120.17 
7/31/2015,$120.00 ,5755247,$120.12 ,$120.72 ,$119.60 
7/30/2015,$120.03 ,4428127,$119.71 ,$120.35 ,$119.01 
7/29/2015,$119.84 ,6080017,$118.85 ,$119.86 ,$118.41 
7/28/2015,$118.46 ,6446661,$118.68 ,$118.90 ,$117.87 
7/27/2015,$118.25 ,5177449,$118.63 ,$118.80 ,$117.78 
7/24/2015,$118.91 ,4320744,$119.35 ,$119.80 ,$118.58 
7/23/2015,$118.80 ,3345046,$119.30 ,$119.67 ,$118.57 
7/22/2015,$119.33 ,4713574,$119.28 ,$119.70 ,$118.93 
7/21/2015,$119.31 ,4782547,$119.76 ,$119.80 ,$118.83 
7/20/2015,$119.58 ,6949030,$119.29 ,$119.90 ,$118.89 
7/17/2015,$118.86 ,5108476,$118.69 ,$118.90 ,$118.03 
7/16/2015,$119.07 ,6302472,$119.00 ,$119.15 ,$118.54 
7/15/2015,$118.30 ,4844419,$118.04 ,$118.90 ,$117.85 
7/14/2015,$117.85 ,5059699,$118.03 ,$118.14 ,$117.70 
7/13/2015,$118.05 ,7593150,$117.75 ,$118.31 ,$117.25 
7/10/2015,$116.44 ,7020048,$117.05 ,$117.43 ,$115.67 
7/9/2015,$115.60 ,7014257,$116.83 ,$117.21 ,$115.51 
7/8/2015,$115.19 ,7855384,$116.50 ,$116.68 ,$115.11 
7/7/2015,$117.10 ,8355856,$116.42 ,$117.19 ,$114.86 
7/6/2015,$115.70 ,5873060,$114.47 ,$115.86 ,$114.27 
7/2/2015,$114.97 ,5544373,$115.38 ,$115.67 ,$114.45 
7/1/2015,$115.13 ,5435171,$114.95 ,$115.25 ,$114.34 
6/30/2015,$114.14 ,6941615,$113.93 ,$114.86 ,$113.55 
6/29/2015,$113.05 ,7609057,$114.16 ,$115.19 ,$113.00 
6/26/2015,$114.99 ,9508900,$114.97 ,$115.18 ,$114.41 
6/25/2015,$114.45 ,6209460,$114.62 ,$115.28 ,$114.39 
6/24/2015,$113.77 ,5631692,$114.30 ,$114.56 ,$113.71 
6/23/2015,$114.41 ,6002005,$113.93 ,$114.52 ,$113.72 
6/22/2015,$113.53 ,5901612,$113.40 ,$114.47 ,$113.27 
6/19/2015,$112.62 ,9529096,$112.83 ,$113.48 ,$112.40 
6/18/2015,$113.22 ,6927312,$111.83 ,$113.55 ,$111.58 
6/17/2015,$111.49 ,4732237,$111.20 ,$111.94 ,$110.88 
6/16/2015,$111.06 ,3846183,$110.35 ,$111.29 ,$109.90 
6/15/2015,$110.18 ,5742193,$109.27 ,$110.41 ,$108.93 
6/12/2015,$109.95 ,4009630,$110.33 ,$110.53 ,$109.54 
6/11/2015,$110.62 ,5035933,$110.01 ,$110.96 ,$110.01 
6/10/2015,$110.00 ,5128304,$108.90 ,$110.25 ,$108.73 
6/9/2015,$108.52 ,7710358,$109.35 ,$109.41 ,$107.65 
6/8/2015,$109.29 ,6067543,$110.03 ,$110.24 ,$109.21 
6/5/2015,$110.30 ,4321929,$110.30 ,$110.77 ,$109.80 
6/4/2015,$110.30 ,5742572,$110.95 ,$111.25 ,$109.99 
6/3/2015,$111.17 ,4509305,$111.28 ,$111.82 ,$110.50 
6/2/2015,$110.75 ,4423732,$110.92 ,$111.25 ,$110.02 
6/1/2015,$110.96 ,6768430,$111.48 ,$111.77 ,$110.55 
5/29/2015,$110.37 ,5259879,$110.33 ,$110.52 ,$109.41 
5/28/2015,$110.53 ,3391765,$110.11 ,$110.54 ,$109.60 
5/27/2015,$110.37 ,3981831,$109.51 ,$110.61 ,$109.30 
5/26/2015,$109.44 ,5969963,$110.17 ,$110.85 ,$108.76 
5/22/2015,$110.26 ,4266997,$110.30 ,$110.90 ,$110.12 
5/21/2015,$110.39 ,4876899,$110.04 ,$110.64 ,$109.90 
5/20/2015,$110.20 ,4392159,$110.78 ,$110.81 ,$110.02 
5/19/2015,$110.56 ,4548665,$110.69 ,$110.99 ,$110.47 
5/18/2015,$110.33 ,4867845,$110.47 ,$110.74 ,$110.01 
5/15/2015,$110.30 ,5850518,$110.10 ,$110.69 ,$109.68 
5/14/2015,$109.93 ,4661612,$109.69 ,$110.00 ,$109.01 
5/13/2015,$109.19 ,4138665,$109.70 ,$109.87 ,$108.78 
5/12/2015,$109.24 ,6344998,$108.28 ,$109.66 ,$107.67 
5/11/2015,$108.60 ,6725463,$110.14 ,$110.14 ,$108.49 
5/8/2015,$110.11 ,6258496,$110.26 ,$110.70 ,$109.57 
5/7/2015,$109.26 ,8288308,$109.60 ,$109.78 ,$108.72 
5/6/2015,$109.72 ,8966163,$111.56 ,$111.96 ,$109.22 
5/5/2015,$110.81 ,14604490,$113.27 ,$113.30 ,$110.56 
5/4/2015,$111.03 ,7504662,$111.48 ,$111.53 ,$110.50 
5/1/2015,$110.52 ,6184208,$109.95 ,$110.67 ,$109.27 
4/30/2015,$108.72 ,7768008,$109.68 ,$110.19 ,$107.68 
4/29/2015,$109.81 ,6024571,$109.66 ,$110.38 ,$109.26 
4/28/2015,$109.92 ,7312886,$110.75 ,$111.15 ,$108.89 
4/27/2015,$110.16 ,8472561,$111.50 ,$111.66 ,$110.07 
4/24/2015,$109.53 ,6353424,$109.53 ,$110.48 ,$109.19 
4/23/2015,$109.00 ,5982354,$107.96 ,$109.90 ,$107.61 
4/22/2015,$107.94 ,4059472,$108.02 ,$108.25 ,$106.97 
4/21/2015,$107.68 ,4579530,$108.93 ,$108.99 ,$107.58 
4/20/2015,$108.22 ,8092453,$107.83 ,$108.50 ,$107.32 
4/17/2015,$106.69 ,9175411,$107.80 ,$107.80 ,$106.04 
4/16/2015,$108.10 ,6368301,$107.15 ,$108.30 ,$106.90 
4/15/2015,$106.98 ,4307788,$106.92 ,$107.43 ,$106.86 
4/14/2015,$106.66 ,5387803,$106.41 ,$107.30 ,$106.11 
4/13/2015,$106.51 ,4201375,$107.07 ,$107.90 ,$106.47 
4/10/2015,$106.95 ,3251107,$106.73 ,$107.10 ,$106.41 
4/9/2015,$106.77 ,3924308,$106.51 ,$107.00 ,$105.88 
4/8/2015,$106.36 ,4274095,$105.23 ,$106.69 ,$105.16 
4/7/2015,$105.43 ,4694040,$105.80 ,$106.41 ,$105.40 
4/6/2015,$105.63 ,4153718,$105.31 ,$106.57 ,$105.04 
4/2/2015,$106.00 ,3651511,$105.49 ,$106.24 ,$104.86 
4/1/2015,$105.44 ,6115577,$105.43 ,$106.00 ,$104.25 
3/31/2015,$104.89 ,5701369,$105.60 ,$106.32 ,$104.89 
3/30/2015,$106.12 ,3830623,$106.06 ,$106.95 ,$106.05 
3/27/2015,$105.48 ,5324934,$105.20 ,$106.45 ,$104.88 
3/26/2015,$105.24 ,5913206,$104.47 ,$105.82 ,$104.10 
3/25/2015,$105.00 ,6959069,$107.45 ,$107.46 ,$105.00 
3/24/2015,$107.11 ,4483240,$107.72 ,$108.05 ,$107.08 
3/23/2015,$108.22 ,5176228,$108.60 ,$108.85 ,$108.04 
3/20/2015,$108.43 ,8695675,$107.83 ,$108.94 ,$107.50 
3/19/2015,$107.37 ,4875971,$107.84 ,$108.48 ,$107.14 
3/18/2015,$107.97 ,5520082,$106.90 ,$108.42 ,$105.73 
3/17/2015,$106.96 ,4489744,$107.00 ,$107.21 ,$106.15 
3/16/2015,$107.37 ,6406212,$106.84 ,$107.73 ,$106.05 
3/13/2015,$106.44 ,8022207,$107.28 ,$107.28 ,$105.52 
3/12/2015,$107.17 ,10707770,$103.85 ,$107.33 ,$103.81 
3/11/2015,$102.89 ,4817815,$103.51 ,$104.00 ,$102.87 
3/10/2015,$103.09 ,6463888,$104.27 ,$104.35 ,$103.09 
3/9/2015,$105.26 ,4867293,$103.94 ,$105.42 ,$103.82 
3/6/2015,$103.82 ,5703904,$104.67 ,$105.00 ,$103.49 
3/5/2015,$105.03 ,3954010,$105.54 ,$105.81 ,$104.87 
3/4/2015,$105.57 ,4972667,$105.86 ,$106.00 ,$104.78 
3/3/2015,$106.35 ,4671924,$105.78 ,$106.64 ,$105.21 
3/2/2015,$105.89 ,5626445,$104.35 ,$105.98 ,$104.35 
2/27/2015,$104.08 ,4161516,$104.67 ,$105.14 ,$103.96 
2/26/2015,$104.56 ,5044894,$105.50 ,$105.71 ,$104.14 
2/25/2015,$105.57 ,6547113,$104.68 ,$105.98 ,$104.67 
2/24/2015,$104.67 ,4099123,$104.54 ,$105.05 ,$104.35 
2/23/2015,$104.99 ,5585459,$104.76 ,$105.23 ,$104.44 
2/20/2015,$104.55 ,5188241,$103.86 ,$104.69 ,$102.73 
2/19/2015,$103.89 ,5094079,$104.00 ,$104.08 ,$103.55 
2/18/2015,$103.86 ,3759993,$103.40 ,$104.33 ,$103.40 
2/17/2015,$104.12 ,4758784,$104.23 ,$104.45 ,$103.57 
2/13/2015,$104.17 ,5171023,$103.73 ,$104.41 ,$103.43 
2/12/2015,$103.58 ,6809119,$102.16 ,$103.85 ,$101.70 
2/11/2015,$101.87 ,5867727,$102.01 ,$102.02 ,$101.07 
2/10/2015,$101.92 ,5722393,$101.96 ,$102.19 ,$101.18 
2/9/2015,$101.73 ,5461976,$101.80 ,$102.50 ,$101.45 
2/6/2015,$102.02 ,8531190,$102.67 ,$102.99 ,$101.65 
2/5/2015,$102.64 ,14083320,$100.76 ,$102.84 ,$100.51 
2/4/2015,$101.28 ,32626440,$99.39 ,$101.94 ,$98.82 
2/3/2015,$94.10 ,12018780,$92.43 ,$94.11 ,$92.19 
2/2/2015,$91.93 ,9371810,$91.30 ,$92.05 ,$90.06 
1/30/2015,$90.96 ,10198890,$92.50 ,$92.94 ,$90.83 
1/29/2015,$93.22 ,7680414,$93.11 ,$93.50 ,$91.52 
1/28/2015,$92.67 ,6190253,$94.14 ,$94.47 ,$92.61 
1/27/2015,$93.97 ,5389744,$93.94 ,$94.74 ,$93.36 
1/26/2015,$94.97 ,5442991,$94.45 ,$95.00 ,$93.93 
1/23/2015,$94.72 ,4659808,$94.92 ,$95.53 ,$94.43 
1/22/2015,$95.15 ,7012744,$94.58 ,$95.39 ,$94.01 
1/21/2015,$94.17 ,7384945,$94.37 ,$94.74 ,$93.82 
1/20/2015,$94.74 ,7941167,$95.22 ,$95.39 ,$93.75 
1/16/2015,$95.18 ,6115495,$94.00 ,$95.23 ,$93.98 
1/15/2015,$94.35 ,5661130,$94.61 ,$94.96 ,$94.04 
1/14/2015,$94.23 ,6490390,$94.00 ,$94.80 ,$93.29 
1/13/2015,$95.19 ,9361461,$95.28 ,$96.43 ,$94.70 
1/12/2015,$94.46 ,6585923,$94.69 ,$94.76 ,$93.77 
1/9/2015,$94.25 ,8603717,$94.05 ,$95.27 ,$93.99 
1/8/2015,$93.79 ,7571627,$93.87 ,$94.30 ,$93.56 
1/7/2015,$92.83 ,6589268,$92.72 ,$93.15 ,$92.10 
1/6/2015,$91.89 ,6801241,$92.57 ,$93.19 ,$91.16 
1/5/2015,$92.38 ,7771659,$93.28 ,$93.35 ,$91.78 
1/2/2015,$93.75 ,5856561,$94.91 ,$95.28 ,$92.85 
12/31/2014,$94.19 ,4795675,$95.13 ,$95.52 ,$94.03 
12/30/2014,$94.70 ,3489747,$95.21 ,$95.50 ,$94.50 
12/29/2014,$95.50 ,3579713,$94.74 ,$95.93 ,$94.69 
12/26/2014,$95.03 ,3141411,$94.74 ,$95.31 ,$94.52 
12/24/2014,$94.42 ,2166034,$94.69 ,$95.12 ,$94.37 
12/23/2014,$94.69 ,5231117,$94.48 ,$95.07 ,$94.40 
12/22/2014,$94.20 ,7447579,$93.39 ,$94.36 ,$93.22 
12/19/2014,$92.89 ,12815320,$92.34 ,$93.20 ,$91.88 
12/18/2014,$92.61 ,9343379,$92.19 ,$92.61 ,$91.86 
12/17/2014,$91.38 ,6889352,$90.36 ,$91.68 ,$90.20 
12/16/2014,$90.17 ,6524317,$90.50 ,$92.00 ,$90.13 
